,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
216,THE GLASS CASTLE,Jeannette Walls,Scribner,074324754X,9780743247542,Paperback Nonfiction,2022-09-25,460
217,GRIT,Angela Duckworth,Scribner,1501111116,9781501111112,Paperback Nonfiction,2022-09-25,124
218,WHY WE SLEEP,Matthew Walker,Scribner,1501144324,9781501144325,Paperback Nonfiction,2022-09-25,53
219,THIS IS YOUR MIND ON PLANTS,Michael Pollan,Penguin,0593296923,9780593296929,Paperback Nonfiction,2022-09-25,8
220,ATOMIC HABITS,James Clear,Avery,0735211299,9780735211292,Advice How-To and Miscellaneous,2022-09-25,146
221,THE RETURN OF THE GODS,Jonathan Cahn,Frontline,1636411428,9781636411422,Advice How-To and Miscellaneous,2022-09-25,1
222,DINNER IN ONE,Melissa Clark,Clarkson Potter,0593233255,9780593233252,Advice How-To and Miscellaneous,2022-09-25,1
223,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,0062976583,9780062976581,Advice How-To and Miscellaneous,2022-09-25,145
224,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2022-09-25,268
225,HEALTHY IN A HURRY,Danielle Walker,Ten Speed,1984857665,9781984857668,Advice How-To and Miscellaneous,2022-09-25,1
226,ATLAS OF THE HEART,Brené Brown,Random House,0399592555,9780399592553,Advice How-To and Miscellaneous,2022-09-25,41
227,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2022-09-25,374
228,PLATONIC,Marisa G. Franco,Putnam,0593331893,9780593331897,Advice How-To and Miscellaneous,2022-09-25,1
229,HALF BAKED HARVEST EVERY DAY,Tieghan Gerard,Clarkson Potter,0593232550,9780593232552,Advice How-To and Miscellaneous,2022-09-25,24
230,LITTLE BLUE TRUCK MAKES A FRIEND,Alice Schertle and Jill McElmurry,Clarion,0358722829,9780358722823,Picture Books,2022-09-25,1
231,THE PIGEON WILL RIDE THE ROLLER COASTER!,Mo Willems,Union Square Kids,1454946865,9781454946861,Picture Books,2022-09-25,1
232,CREEPY CRAYON!,Aaron Reynolds.,Simon & Schuster,153446588X,9781534465886,Picture Books,2022-09-25,3
233,THE CRAYONS TRICK OR TREAT,Drew Daywalt.,Philomel,0593621026,9780593621028,Picture Books,2022-09-25,1
234,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2022-09-25,325
235,PIG THE MONSTER,Aaron Blabey,Scholastic,1338764012,9781338764017,Picture Books,2022-09-25,3
236,HOW TO CATCH A WITCH,Alice Walstead.,Sourcebooks Wonderland,1728210356,9781728210353,Picture Books,2022-09-25,1
237,"THE BAD SEED PRESENTS: THE GOOD, THE BAD, AND THE SPOOKY",Jory John.,HarperCollins,0062954547,9780062954541,Picture Books,2022-09-25,12
238,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2022-09-25,369
239,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2022-09-25,339
240,THE INHERITANCE GAMES,Jennifer Lynn Barnes,"Little, Brown",0316370959,9780316370950,Series Books,2022-09-25,2
241,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,Simon & Schuster,1416968296,9781416968290,Series Books,2022-09-25,21
242,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419749153,9781419749155,Series Books,2022-09-25,704
243,SPY SCHOOL,Stuart Gibbs,Simon & Schuster,153447949X,9781534479494,Series Books,2022-09-25,12
244,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,Delacorte,1984896393,9781984896391,Series Books,2022-09-25,50
245,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2022-09-25,703
246,A TWISTED TALE,Liz Braswell,Disney-Hyperion,1368077560,9781368077569,Series Books,2022-09-25,13
247,DRAGON MASTERS,Tracey West,Scholastic,1338776908,9781338776904,Series Books,2022-09-25,7
248,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,1484707230,9781484707234,Series Books,2022-09-25,639
249,I SURVIVED,Lauren Tarshis,Scholastic,1338752561,9781338752564,Series Books,2022-09-25,79
250,LONG LIVE THE PUMPKIN QUEEN,Shea Ernshaw,Disney,1368069606,9781368069601,Young Adult Hardcover,2022-09-25,6
251,HOCUS POCUS: The Illustrated Novelization,A.W. Jantha.,Disney,1368076688,9781368076685,Young Adult Hardcover,2022-09-25,2
252,THE SUNBEARER TRIALS,Aiden Thomas,Feiwel & Friends,None,9781250887719,Young Adult Hardcover,2022-09-25,1
253,LIGHTLARK,Alex Aster,Amulet,1419760866,9781419760860,Young Adult Hardcover,2022-09-25,3
254,NOTHING MORE TO TELL,Karen M. McManus,Delacorte,0593175905,9780593175903,Young Adult Hardcover,2022-09-25,2
255,BELLADONNA,Adalyn Grace,"Little, Brown",None,9780316526609,Young Adult Hardcover,2022-09-25,2
256,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2022-09-25,241
257,THE WEIGHT OF BLOOD,Tiffany D. Jackson,Katherine Tegen,0063029146,9780063029149,Young Adult Hardcover,2022-09-25,1
258,LOVELESS,Alice Oseman,Scholastic,133875193X,9781338751932,Young Adult Hardcover,2022-09-25,23
259,FAMILY OF LIARS,E. Lockhart,Delacorte,0593485858,9780593485859,Young Adult Hardcover,2022-09-25,19
260,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Combined Print and E-Book Fiction,2022-08-28,173
261,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Combined Print and E-Book Fiction,2022-08-28,61
262,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Combined Print and E-Book Fiction,2022-08-28,36
263,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Combined Print and E-Book Fiction,2022-08-28,31
264,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Combined Print and E-Book Fiction,2022-08-28,59
265,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Combined Print and E-Book Fiction,2022-08-28,21
266,ALL YOUR PERFECTS,Colleen Hoover,Atria,1501193325,9781501193323,Combined Print and E-Book Fiction,2022-08-28,8
267,THE 6:20 MAN,David Baldacci,Grand Central,1538719843,9781538719848,Combined Print and E-Book Fiction,2022-08-28,5
268,BOOK LOVERS,Emily Henry,Berkley,0593334833,9780593334836,Combined Print and E-Book Fiction,2022-08-28,15
269,EVERY SUMMER AFTER,Carley Fortune,Berkley,0593438531,9780593438534,Combined Print and E-Book Fiction,2022-08-28,9
270,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Combined Print and E-Book Fiction,2022-08-28,36
271,HEAT 2,Michael Mann and Meg Gardiner,Morrow/Michael Mann,0062653318,9780062653314,Combined Print and E-Book Fiction,2022-08-28,1
272,THE SILENT PATIENT,Alex Michaelides,Celadon,125030170X,9781250301703,Combined Print and E-Book Fiction,2022-08-28,48
273,MAYBE SOMEDAY,Colleen Hoover,Atria,1476753164,9781476753164,Combined Print and E-Book Fiction,2022-08-28,2
274,THE FAMILY REMAINS,Lisa Jewell,Atria,1982178892,9781982178895,Combined Print and E-Book Fiction,2022-08-28,1
275,I'M GLAD MY MOM DIED,Jennette McCurdy,Simon & Schuster,1982185848,9781982185848,Combined Print and E-Book Nonfiction,2022-08-28,1
276,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Combined Print and E-Book Nonfiction,2022-08-28,103
277,PATH LIT BY LIGHTNING,David Maraniss,Simon & Schuster,1476748411,9781476748412,Combined Print and E-Book Nonfiction,2022-08-28,1
278,THE DESTRUCTIONISTS,Dana Milbank,Doubleday,0385548133,9780385548137,Combined Print and E-Book Nonfiction,2022-08-28,1
279,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Combined Print and E-Book Nonfiction,2022-08-28,49
280,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Combined Print and E-Book Nonfiction,2022-08-28,46
281,FINDING ME,Viola Davis,HarperOne,0063037327,9780063037328,Combined Print and E-Book Nonfiction,2022-08-28,16
282,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Combined Print and E-Book Nonfiction,2022-08-28,17
283,EDUCATED,Tara Westover,Random House,0399590528,9780399590528,Combined Print and E-Book Nonfiction,2022-08-28,144
284,LIFE ON THE MISSISSIPPI,Rinker Buck,Avid Reader,1501106376,9781501106378,Combined Print and E-Book Nonfiction,2022-08-28,1
285,EXISTENTIAL PHYSICS,Sabine Hossenfelder,Viking,1984879456,9781984879455,Combined Print and E-Book Nonfiction,2022-08-28,1
286,THIS IS YOUR MIND ON PLANTS,Michael Pollan,Penguin Press,0593296923,9780593296929,Combined Print and E-Book Nonfiction,2022-08-28,7
287,"AMERICA, A REDEMPTION STORY",Tim Scott with Joel N. Clark,Thomas Nelson,1400236495,9781400236497,Combined Print and E-Book Nonfiction,2022-08-28,1
288,BORN A CRIME,Trevor Noah,One World,0399588191,9780399588198,Combined Print and E-Book Nonfiction,2022-08-28,84
289,SHY,Mary Rodgers and Jesse Green,"Farrar, Straus and Giroux",0374298629,9780374298623,Combined Print and E-Book Nonfiction,2022-08-28,1
290,HEAT 2,Michael Mann and Meg Gardiner,Morrow/Michael Mann,0062653318,9780062653314,Hardcover Fiction,2022-08-28,1
291,THE 6:20 MAN,David Baldacci,Grand Central,1538719843,9781538719848,Hardcover Fiction,2022-08-28,5
292,THE FAMILY REMAINS,Lisa Jewell,Atria,1982178892,9781982178895,Hardcover Fiction,2022-08-28,1
293,PORTRAIT OF AN UNKNOWN WOMAN,Daniel Silva,Harper,0062834851,9780062834850,Hardcover Fiction,2022-08-28,4
294,THE HOTEL NANTUCKET,Elin Hilderbrand,"Little, Brown",0316258679,9780316258678,Hardcover Fiction,2022-08-28,9
295,THE IT GIRL,Ruth Ware,Scout,1982155264,9781982155261,Hardcover Fiction,2022-08-28,5
296,SPARRING PARTNERS,John Grisham,Doubleday,0385549326,9780385549325,Hardcover Fiction,2022-08-28,11
297,WRONG PLACE WRONG TIME,Gillian McAllister,Morrow,0063252341,9780063252349,Hardcover Fiction,2022-08-28,2
298,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,Knopf,0593321200,9780593321201,Hardcover Fiction,2022-08-28,6
299,SHATTERED,James Patterson and James O. Born,"Little, Brown",031649948X,9780316499484,Hardcover Fiction,2022-08-28,4
300,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Hardcover Fiction,2022-08-28,88
301,THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,1501171348,9781501171345,Hardcover Fiction,2022-08-28,61
302,LESSONS IN CHEMISTRY,Bonnie Garmus,Doubleday,038554734X,9780385547345,Hardcover Fiction,2022-08-28,15
303,HORSE,Geraldine Brooks,Viking,0399562966,9780399562969,Hardcover Fiction,2022-08-28,7
304,THE LAST WHITE MAN,Mohsin Hamid,Riverhead,0593538811,9780593538814,Hardcover Fiction,2022-08-28,1
305,I'M GLAD MY MOM DIED,Jennette McCurdy,Simon & Schuster,1982185821,9781982185824,Hardcover Nonfiction,2022-08-28,1
306,PATH LIT BY LIGHTNING,David Maraniss,Simon & Schuster,1476748411,9781476748412,Hardcover Nonfiction,2022-08-28,1
307,FINDING ME,Viola Davis,HarperOne,0063037327,9780063037328,Hardcover Nonfiction,2022-08-28,16
308,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Hardcover Nonfiction,2022-08-28,56
309,THE DESTRUCTIONISTS,Dana Milbank,Doubleday,0385548133,9780385548137,Hardcover Nonfiction,2022-08-28,1
310,SHY,Mary Rodgers and Jesse Green,"Farrar, Straus and Giroux",0374298629,9780374298623,Hardcover Nonfiction,2022-08-28,1
311,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Hardcover Nonfiction,2022-08-28,81
312,LIFE ON THE MISSISSIPPI,Rinker Buck,Avid Reader,1501106376,9781501106378,Hardcover Nonfiction,2022-08-28,1
313,BATTLE FOR THE AMERICAN MIND,Pete Hegseth with David Goodwin,Broadside,0063215047,9780063215047,Hardcover Nonfiction,2022-08-28,9
314,WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey,Flatiron,1250223180,9781250223180,Hardcover Nonfiction,2022-08-28,41
315,EXISTENTIAL PHYSICS,Sabine Hossenfelder,Viking,1984879456,9781984879455,Hardcover Nonfiction,2022-08-28,1
316,"AMERICA, A REDEMPTION STORY",Tim Scott with Joel N. Clark,Thomas Nelson,1400236495,9781400236497,Hardcover Nonfiction,2022-08-28,1
317,THINK AGAIN,Adam Grant,Viking,1984878107,9781984878106,Hardcover Nonfiction,2022-08-28,32
318,KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,St. Martin's,1250279259,9781250279255,Hardcover Nonfiction,2022-08-28,15
319,HAPPY-GO-LUCKY,David Sedaris,"Little, Brown",0316392456,9780316392457,Hardcover Nonfiction,2022-08-28,11
320,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Trade Fiction Paperback,2022-08-28,67
321,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Trade Fiction Paperback,2022-08-28,72
322,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Trade Fiction Paperback,2022-08-28,53
323,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Trade Fiction Paperback,2022-08-28,55
324,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Trade Fiction Paperback,2022-08-28,75
325,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Trade Fiction Paperback,2022-08-28,39
326,ALL YOUR PERFECTS,Colleen Hoover,Atria,1501193325,9781501193323,Trade Fiction Paperback,2022-08-28,17
327,BOOK LOVERS,Emily Henry,Berkley,0593334833,9780593334836,Trade Fiction Paperback,2022-08-28,15
328,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Trade Fiction Paperback,2022-08-28,66
329,EVERY SUMMER AFTER,Carley Fortune,Berkley,0593438531,9780593438534,Trade Fiction Paperback,2022-08-28,10
330,THE SILENT PATIENT,Alex Michaelides,Celadon,125030170X,9781250301703,Trade Fiction Paperback,2022-08-28,52
331,MAYBE SOMEDAY,Colleen Hoover,Atria,1476753164,9781476753164,Trade Fiction Paperback,2022-08-28,4
332,CONFESS,Colleen Hoover,Atria,1476791457,9781476791456,Trade Fiction Paperback,2022-08-28,5
333,BEACH READ,Emily Henry,Berkley,1984806734,9781984806734,Trade Fiction Paperback,2022-08-28,50
334,THE WISH,Nicholas Sparks,Grand Central,1538728605,9781538728604,Trade Fiction Paperback,2022-08-28,1
335,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2022-08-28,199
336,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Paperback Nonfiction,2022-08-28,122
337,EDUCATED,Tara Westover,Random House,0399590528,9780399590528,Paperback Nonfiction,2022-08-28,27
338,THIS IS YOUR MIND ON PLANTS,Michael Pollan,Penguin,0593296923,9780593296929,Paperback Nonfiction,2022-08-28,4
339,BORN A CRIME,Trevor Noah,One World,0399588191,9780399588198,Paperback Nonfiction,2022-08-28,169
340,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Paperback Nonfiction,2022-08-28,372
341,ALL ABOUT LOVE,bell hooks,Morrow,0060959479,9780060959470,Paperback Nonfiction,2022-08-28,36
342,TALKING TO STRANGERS,Malcolm Gladwell,Back Bay,0316299227,9780316299220,Paperback Nonfiction,2022-08-28,46
343,THE BOMBER MAFIA,Malcolm Gladwell,Back Bay,0316296813,9780316296816,Paperback Nonfiction,2022-08-28,10
344,THE GLASS CASTLE,Jeannette Walls,Scribner,074324754X,9780743247542,Paperback Nonfiction,2022-08-28,456
345,JUST MERCY,Bryan Stevenson,One World,081298496X,9780812984965,Paperback Nonfiction,2022-08-28,289
346,OUTLIERS,Malcolm Gladwell,Back Bay,0316017930,9780316017930,Paperback Nonfiction,2022-08-28,354
347,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2022-08-28,328
348,GRIT,Angela Duckworth,Scribner,1501111116,9781501111112,Paperback Nonfiction,2022-08-28,121
349,BETWEEN TWO KINGDOMS,Suleika Jaouad,Random House,0399588604,9780399588600,Paperback Nonfiction,2022-08-28,14
350,ATOMIC HABITS,James Clear,Avery,0735211299,9780735211292,Advice How-To and Miscellaneous,2022-08-28,142
351,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,0062976583,9780062976581,Advice How-To and Miscellaneous,2022-08-28,141
352,ATLAS OF THE HEART,Brené Brown,Random House,0399592555,9780399592553,Advice How-To and Miscellaneous,2022-08-28,37
353,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2022-08-28,264
354,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2022-08-28,267
355,DARE TO LEAD,Brené Brown,Random House,0399592520,9780399592522,Advice How-To and Miscellaneous,2022-08-28,69
356,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2022-08-28,370
357,HALF BAKED HARVEST EVERY DAY,Tieghan Gerard,Clarkson Potter,0593232550,9780593232552,Advice How-To and Miscellaneous,2022-08-28,20
358,MAKE YOUR BED,William H. McRaven,Grand Central,1455570249,9781455570249,Advice How-To and Miscellaneous,2022-08-28,114
359,CAN'T HURT ME,David Goggins,Lioncrest,1544512279,9781544512273,Advice How-To and Miscellaneous,2022-08-28,29
360,WE DON'T EAT OUR CLASSMATES!,Ryan T. Higgins,Disney-Hyperion,1368003559,9781368003551,Picture Books,2022-08-28,39
361,THE PIGEON HAS TO GO TO SCHOOL!,Mo Willems,Hyperion,1368046452,9781368046459,Picture Books,2022-08-28,46
362,"TIME FOR SCHOOL, LITTLE BLUE TRUCK",Alice Schertle.,Clarion,0358412242,9780358412243,Picture Books,2022-08-28,24
363,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2022-08-28,335
364,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2022-08-28,365
365,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2022-08-28,321
366,THE SMART COOKIE,Jory John.,Harper,0063045400,9780063045408,Picture Books,2022-08-28,13
367,THE QUEEN OF KINDERGARTEN,Derrick Barnes.,Nancy Paulsen,0593111427,9780593111420,Picture Books,2022-08-28,2
368,THE DAY YOU BEGIN,Jacqueline Woodson.,Nancy Paulsen,0399246533,9780399246531,Picture Books,2022-08-28,38
369,ALL ARE WELCOME,Alexandra Penfold and Suzanne Kaufman,Knopf,0525579648,9780525579649,Picture Books,2022-08-28,35
370,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,Simon & Schuster,1416995560,9781416995562,Series Books,2022-08-28,17
371,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,Delacorte,1984896393,9781984896391,Series Books,2022-08-28,46
372,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419749153,9781419749155,Series Books,2022-08-28,700
373,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2022-08-28,699
374,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,0786838655,9780786838653,Series Books,2022-08-28,635
375,THRONE OF GLASS,Sarah J. Maas,Bloomsbury,1619630346,9781619630345,Series Books,2022-08-28,53
376,GIVER QUARTET,Lois Lowry,Houghton Mifflin Harcourt,0544336267,9780544336261,Series Books,2022-08-28,169
377,WINGS OF FIRE,Tui T. Sutherland,Scholastic,1338214578,9781338214574,Series Books,2022-08-28,179
378,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,133834725X,9781338347258,Series Books,2022-08-28,294
379,THE LAST KIDS ON EARTH,Max Brallier.,Viking,0670016616,9780670016617,Series Books,2022-08-28,109
380,LONG LIVE THE PUMPKIN QUEEN,Shea Ernshaw,Disney,1368069606,9781368069601,Young Adult Hardcover,2022-08-28,2
381,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2022-08-28,237
382,VIOLET MADE OF THORNS,Gina Chen,Delacorte,None,9780593648155,Young Adult Hardcover,2022-08-28,3
383,LOVELESS,Alice Oseman,Scholastic,133875193X,9781338751932,Young Adult Hardcover,2022-08-28,19
384,FAMILY OF LIARS,E. Lockhart,Delacorte,0593485858,9780593485859,Young Adult Hardcover,2022-08-28,15
385,I KISSED SHARA WHEELER,Casey McQuiston,Wednesday,None,9781250874436,Young Adult Hardcover,2022-08-28,15
386,BLADE BREAKER,Victoria Aveyard,HarperTeen,0062872664,9780062872661,Young Adult Hardcover,2022-08-28,7
387,YOU'VE REACHED SAM,Dustin Thao,Wednesday,1250762030,9781250762030,Young Adult Hardcover,2022-08-28,35
388,IRON WIDOW,Xiran Jay Zhao,Penguin Teen,0735269939,9780735269934,Young Adult Hardcover,2022-08-28,40
389,HELL FOLLOWED WITH US,Andrew Joseph White,Peachtree Teen,1682633241,9781682633243,Young Adult Hardcover,2022-08-28,4
390,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Combined Print and E-Book Fiction,2022-07-31,169
391,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Combined Print and E-Book Fiction,2022-07-31,57
392,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Combined Print and E-Book Fiction,2022-07-31,32
393,THE 6:20 MAN,David Baldacci,Grand Central,1538719878,9781538719879,Combined Print and E-Book Fiction,2022-07-31,1
394,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Combined Print and E-Book Fiction,2022-07-31,27
395,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Combined Print and E-Book Fiction,2022-07-31,55
396,THE IT GIRL,Ruth Ware,Scout,1982155264,9781982155261,Combined Print and E-Book Fiction,2022-07-31,1
397,THE HOTEL NANTUCKET,Elin Hilderbrand,"Little, Brown",0316258679,9780316258678,Combined Print and E-Book Fiction,2022-07-31,5
398,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Combined Print and E-Book Fiction,2022-07-31,17
399,BOOK LOVERS,Emily Henry,Berkley,0593334833,9780593334836,Combined Print and E-Book Fiction,2022-07-31,11
400,EVERY SUMMER AFTER,Carley Fortune,Berkley,0593438531,9780593438534,Combined Print and E-Book Fiction,2022-07-31,5
401,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Combined Print and E-Book Fiction,2022-07-31,34
402,BEACH READ,Emily Henry,Berkley,1984806734,9781984806734,Combined Print and E-Book Fiction,2022-07-31,9
403,SPARRING PARTNERS,John Grisham,Doubleday,0385549326,9780385549325,Combined Print and E-Book Fiction,2022-07-31,7
404,RISING TIGER,Brad Thor,Atria/Emily Bestler,1982182156,9781982182151,Combined Print and E-Book Fiction,2022-07-31,2
405,TANQUERAY,Stephanie Johnson and Brandon Stanton,St. Martin's,1250278279,9781250278272,Combined Print and E-Book Nonfiction,2022-07-31,1
406,THANK YOU FOR YOUR SERVITUDE,Mark Leibovich,Penguin Press,0593296311,9780593296318,Combined Print and E-Book Nonfiction,2022-07-31,1
407,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Combined Print and E-Book Nonfiction,2022-07-31,99
408,BATTLE FOR THE AMERICAN MIND,Pete Hegseth with David Goodwin,Broadside,0063215047,9780063215047,Combined Print and E-Book Nonfiction,2022-07-31,5
409,HAPPY-GO-LUCKY,David Sedaris,"Little, Brown",0316392456,9780316392457,Combined Print and E-Book Nonfiction,2022-07-31,7
410,LEADERSHIP,Henry Kissinger,Penguin Press,0593489446,9780593489444,Combined Print and E-Book Nonfiction,2022-07-31,2
411,FINDING ME,Viola Davis,HarperOne,0063037327,9780063037328,Combined Print and E-Book Nonfiction,2022-07-31,12
412,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Combined Print and E-Book Nonfiction,2022-07-31,42
413,THEY WANT TO KILL AMERICANS,Malcolm Nance,St. Martin's,1250279003,9781250279002,Combined Print and E-Book Nonfiction,2022-07-31,1
414,KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,St. Martin's,1250279259,9781250279255,Combined Print and E-Book Nonfiction,2022-07-31,11
415,JAMES PATTERSON,James Patterson,"Little, Brown",0316397539,9780316397537,Combined Print and E-Book Nonfiction,2022-07-31,5
416,WHY WE DID IT,Tim Miller,Harper,0063161478,9780063161474,Combined Print and E-Book Nonfiction,2022-07-31,3
417,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Combined Print and E-Book Nonfiction,2022-07-31,45
418,AN IMMENSE WORLD,Ed Yong,Random House,0593133234,9780593133231,Combined Print and E-Book Nonfiction,2022-07-31,4
419,EDUCATED,Tara Westover,Random House,0399590528,9780399590528,Combined Print and E-Book Nonfiction,2022-07-31,141
420,THE 6:20 MAN,David Baldacci,Grand Central,1538719843,9781538719848,Hardcover Fiction,2022-07-31,1
421,THE IT GIRL,Ruth Ware,Scout,1982155264,9781982155261,Hardcover Fiction,2022-07-31,1
422,THE HOTEL NANTUCKET,Elin Hilderbrand,"Little, Brown",0316258679,9780316258678,Hardcover Fiction,2022-07-31,5
423,SPARRING PARTNERS,John Grisham,Doubleday,0385549326,9780385549325,Hardcover Fiction,2022-07-31,7
424,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,Knopf,0593321200,9780593321201,Hardcover Fiction,2022-07-31,2
425,UPGRADE,Blake Crouch,Ballantine,0593157532,9780593157534,Hardcover Fiction,2022-07-31,1
426,RISING TIGER,Brad Thor,Atria/Emily Bestler,1982182156,9781982182151,Hardcover Fiction,2022-07-31,2
427,THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,1501171348,9781501171345,Hardcover Fiction,2022-07-31,57
428,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Hardcover Fiction,2022-07-31,84
429,HORSE,Geraldine Brooks,Viking,0399562966,9780399562969,Hardcover Fiction,2022-07-31,5
430,THE BEST IS YET TO COME,Debbie Macomber,Ballantine,1984818848,9781984818843,Hardcover Fiction,2022-07-31,1
431,LESSONS IN CHEMISTRY,Bonnie Garmus,Doubleday,038554734X,9780385547345,Hardcover Fiction,2022-07-31,11
432,THE HOUSE ACROSS THE LAKE,Riley Sager,Dutton,0593183193,9780593183199,Hardcover Fiction,2022-07-31,4
433,ESCAPE,James Patterson and David Ellis,"Little, Brown",0316499447,9780316499446,Hardcover Fiction,2022-07-31,4
434,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219095,9780735219090,Hardcover Fiction,2022-07-31,134
435,TANQUERAY,Stephanie Johnson and Brandon Stanton,St. Martin's,1250278279,9781250278272,Hardcover Nonfiction,2022-07-31,1
