,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
0,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Combined Print and E-Book Fiction,2022-01-16,29
1,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Combined Print and E-Book Fiction,2022-01-16,4
2,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Combined Print and E-Book Fiction,2022-01-16,27
3,ANNIHILATION ROAD,Christine Feehan,Berkley,0593333217,9780593333211,Combined Print and E-Book Fiction,2022-01-16,1
4,THE JUDGE'S LIST,John Grisham,Doubleday,0385546025,9780385546027,Combined Print and E-Book Fiction,2022-01-16,11
5,THE LINCOLN HIGHWAY,Amor Towles,Viking,0735222355,9780735222359,Combined Print and E-Book Fiction,2022-01-16,13
6,CRIMINAL MISCHIEF,Stuart Woods,Putnam,0593331737,9780593331736,Combined Print and E-Book Fiction,2022-01-16,1
7,THE LOVE HYPOTHESIS,Ali Hazelwood,Berkley,0593336828,9780593336823,Combined Print and E-Book Fiction,2022-01-16,7
8,WISH YOU WERE HERE,Jodi Picoult,Ballantine,1984818414,9781984818416,Combined Print and E-Book Fiction,2022-01-16,5
9,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Combined Print and E-Book Fiction,2022-01-16,48
10,THE DARK HOURS,Michael Connelly,"Little, Brown",0316256560,9780316256568,Combined Print and E-Book Fiction,2022-01-16,6
11,GO TELL THE BEES THAT I AM GONE,Diana Gabaldon,Delacorte,1101885688,9781101885680,Combined Print and E-Book Fiction,2022-01-16,6
12,CLOUD CUCKOO LAND,Anthony Doerr,Scribner,1982168439,9781982168438,Combined Print and E-Book Fiction,2022-01-16,12
13,THE SONG OF ACHILLES,Madeline Miller,Ecco,0062060627,9780062060624,Combined Print and E-Book Fiction,2022-01-16,22
14,THE STRANGER IN THE LIFEBOAT,Mitch Albom,Harper,006288834X,9780062888341,Combined Print and E-Book Fiction,2022-01-16,9
15,THE 1619 PROJECT,"edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",One World,0593230574,9780593230572,Combined Print and E-Book Nonfiction,2022-01-16,7
16,WILL,Will Smith with Mark Manson,Penguin Press,1984877925,9781984877925,Combined Print and E-Book Nonfiction,2022-01-16,8
17,THE YEAR OF MAGICAL THINKING,Joan Didion,Vintage,1400078431,9781400078431,Combined Print and E-Book Nonfiction,2022-01-16,1
18,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Combined Print and E-Book Nonfiction,2022-01-16,71
19,THE STORYTELLER,Dave Grohl,Dey Street,0063076098,9780063076099,Combined Print and E-Book Nonfiction,2022-01-16,13
20,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Combined Print and E-Book Nonfiction,2022-01-16,14
21,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Combined Print and E-Book Nonfiction,2022-01-16,50
22,TASTE,Stanley Tucci,Gallery,1982168013,9781982168018,Combined Print and E-Book Nonfiction,2022-01-16,12
23,UNTAMED,Glennon Doyle,Dial,1984801252,9781984801258,Combined Print and E-Book Nonfiction,2022-01-16,80
24,ALL ABOUT LOVE,bell hooks,Morrow,0060959479,9780060959470,Combined Print and E-Book Nonfiction,2022-01-16,3
25,THE LYRICS: 1956 TO THE PRESENT,Paul McCartney,Liveright,163149256X,9781631492563,Combined Print and E-Book Nonfiction,2022-01-16,9
26,THE DAWN OF EVERYTHING,David Graeber and David Wengrow,"Farrar, Straus & Giroux",0374157359,9780374157357,Combined Print and E-Book Nonfiction,2022-01-16,5
27,THE REAL ANTHONY FAUCI,Robert F. Kennedy Jr,Skyhorse,1510766804,9781510766808,Combined Print and E-Book Nonfiction,2022-01-16,6
28,ALL ABOUT ME!,Mel Brooks,Ballantine,059315911X,9780593159118,Combined Print and E-Book Nonfiction,2022-01-16,3
29,VANDERBILT,Anderson Cooper and Katherine Howe,Harper,0062964615,9780062964618,Combined Print and E-Book Nonfiction,2022-01-16,7
30,THE JUDGE'S LIST,John Grisham,Doubleday,0385546025,9780385546027,Hardcover Fiction,2022-01-16,11
31,WISH YOU WERE HERE,Jodi Picoult,Ballantine,1984818414,9781984818416,Hardcover Fiction,2022-01-16,5
32,THE STRANGER IN THE LIFEBOAT,Mitch Albom,Harper,006288834X,9780062888341,Hardcover Fiction,2022-01-16,9
33,THE LINCOLN HIGHWAY,Amor Towles,Viking,0735222355,9780735222359,Hardcover Fiction,2022-01-16,13
34,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Hardcover Fiction,2022-01-16,56
35,CLOUD CUCKOO LAND,Anthony Doerr,Scribner,1982168439,9781982168438,Hardcover Fiction,2022-01-16,14
36,CALL US WHAT WE CARRY,Amanda Gorman,Viking,0593465067,9780593465066,Hardcover Fiction,2022-01-16,4
37,THE WISH,Nicholas Sparks,Grand Central,1538728621,9781538728628,Hardcover Fiction,2022-01-16,14
38,GO TELL THE BEES THAT I AM GONE,Diana Gabaldon,Delacorte,1101885688,9781101885680,Hardcover Fiction,2022-01-16,6
39,THE INVISIBLE LIFE OF ADDIE LARUE,V.E. Schwab,Tor/Forge,None,9781250835994,Hardcover Fiction,2022-01-16,44
40,UNDER THE WHISPERING DOOR,TJ Klune,Tor,None,9781250835826,Hardcover Fiction,2022-01-16,2
41,THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,1501171348,9781501171345,Hardcover Fiction,2022-01-16,33
42,"BEAUTIFUL WORLD, WHERE ARE YOU",Sally Rooney,"Farrar, Straus & Giroux",0374602603,9780374602604,Hardcover Fiction,2022-01-16,7
43,A SLOW FIRE BURNING,Paula Hawkins,Riverhead,073521123X,9780735211230,Hardcover Fiction,2022-01-16,6
44,THE DARK HOURS,Michael Connelly,"Little, Brown",0316485640,9780316485647,Hardcover Fiction,2022-01-16,6
45,THE 1619 PROJECT,"edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",One World,0593230574,9780593230572,Hardcover Nonfiction,2022-01-16,7
46,WILL,Will Smith with Mark Manson,Penguin Press,1984877925,9781984877925,Hardcover Nonfiction,2022-01-16,8
47,THE STORYTELLER,Dave Grohl,Dey Street,0063076098,9780063076099,Hardcover Nonfiction,2022-01-16,13
48,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Hardcover Nonfiction,2022-01-16,24
49,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Hardcover Nonfiction,2022-01-16,53
50,UNTAMED,Glennon Doyle,Dial,1984801252,9781984801258,Hardcover Nonfiction,2022-01-16,84
51,THE LYRICS: 1956 TO THE PRESENT,Paul McCartney,Liveright,163149256X,9781631492563,Hardcover Nonfiction,2022-01-16,9
52,ALL ABOUT ME!,Mel Brooks,Ballantine,059315911X,9780593159118,Hardcover Nonfiction,2022-01-16,3
53,THE DAWN OF EVERYTHING,David Graeber and David Wengrow,"Farrar, Straus & Giroux",0374157359,9780374157357,Hardcover Nonfiction,2022-01-16,5
54,TASTE,Stanley Tucci,Gallery,1982168013,9781982168018,Hardcover Nonfiction,2022-01-16,13
55,RENEGADES,Barack Obama and Bruce Springsteen,Crown,0593236319,9780593236314,Hardcover Nonfiction,2022-01-16,10
56,THE REAL ANTHONY FAUCI,Robert F. Kennedy Jr,Skyhorse,1510766804,9781510766808,Hardcover Nonfiction,2022-01-16,7
57,THE PRESIDENT AND THE FREEDOM FIGHTER,Brian Kilmeade,Sentinel,0525540571,9780525540571,Hardcover Nonfiction,2022-01-16,9
58,VANDERBILT,Anderson Cooper and Katherine Howe,Harper,0062964615,9780062964618,Hardcover Nonfiction,2022-01-16,7
59,"BEST WISHES, WARMEST REGARDS",Daniel Levy and Eugene Levy,Black Dog & Leventhal,0762499508,9780762499502,Hardcover Nonfiction,2022-01-16,4
60,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Trade Fiction Paperback,2022-01-16,35
61,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Trade Fiction Paperback,2022-01-16,43
62,THE LOVE HYPOTHESIS,Ali Hazelwood,Berkley,0593336828,9780593336823,Trade Fiction Paperback,2022-01-16,15
63,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Trade Fiction Paperback,2022-01-16,21
64,THE SONG OF ACHILLES,Madeline Miller,Ecco,0062060627,9780062060624,Trade Fiction Paperback,2022-01-16,63
65,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Trade Fiction Paperback,2022-01-16,34
66,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Trade Fiction Paperback,2022-01-16,40
67,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Trade Fiction Paperback,2022-01-16,23
68,NORMAL PEOPLE,Sally Rooney,Hogarth,1984822187,9781984822185,Trade Fiction Paperback,2022-01-16,30
69,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Trade Fiction Paperback,2022-01-16,7
70,CIRCE,Madeline Miller,Back Bay,0316556327,9780316556323,Trade Fiction Paperback,2022-01-16,74
71,THE SILENT PATIENT,Alex Michaelides,Celadon,125030170X,9781250301703,Trade Fiction Paperback,2022-01-16,24
72,BEACH READ,Emily Henry,Berkley,1984806734,9781984806734,Trade Fiction Paperback,2022-01-16,30
73,THE UNHONEYMOONERS,Christina Lauren,Gallery,1501128035,9781501128035,Trade Fiction Paperback,2022-01-16,13
74,MILK AND HONEY,Rupi Kaur,Andrews McMeel,144947425X,9781449474256,Trade Fiction Paperback,2022-01-16,191
75,THE YEAR OF MAGICAL THINKING,Joan Didion,Vintage,1400078431,9781400078431,Paperback Nonfiction,2022-01-16,1
76,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2022-01-16,167
77,ALL ABOUT LOVE,bell hooks,Morrow,0060959479,9780060959470,Paperback Nonfiction,2022-01-16,4
78,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Paperback Nonfiction,2022-01-16,90
79,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2022-01-16,177
80,THE THREE MOTHERS,Anna Malaika Tubbs,Flatiron,1250756138,9781250756138,Paperback Nonfiction,2022-01-16,1
81,THE HOUSE OF GUCCI,Sara G. Forden,Custom House,0063159988,9780063159983,Paperback Nonfiction,2022-01-16,10
82,TALKING TO STRANGERS,Malcolm Gladwell,Back Bay,0316299227,9780316299220,Paperback Nonfiction,2022-01-16,14
83,BLUE NIGHTS,Joan Didion,Vintage,0307387380,9780307387387,Paperback Nonfiction,2022-01-16,1
84,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2022-01-16,299
85,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Paperback Nonfiction,2022-01-16,368
86,THE DRESSMAKERS OF AUSCHWITZ,Lucy Adlington,Harper,0063030934,9780063030930,Paperback Nonfiction,2022-01-16,16
87,WHY WE SLEEP,Matthew Walker,Scribner,1501144324,9781501144325,Paperback Nonfiction,2022-01-16,49
88,THE BEST OF ME,David Sedaris,Back Bay/Little Brown,0316242403,9780316242400,Paperback Nonfiction,2022-01-16,16
89,KITCHEN CONFIDENTIAL,Anthony Bourdain,Ecco,0060899220,9780060899226,Paperback Nonfiction,2022-01-16,77
90,ATLAS OF THE HEART,Brené Brown,Random House,0399592555,9780399592553,Advice How-To and Miscellaneous,2022-01-16,5
91,THE COMFORTABLE KITCHEN,Alex Snodgrass,Morrow,0063075415,9780063075412,Advice How-To and Miscellaneous,2022-01-16,1
92,ATOMIC HABITS,James Clear,Avery,0735211299,9780735211292,Advice How-To and Miscellaneous,2022-01-16,110
93,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,0062976583,9780062976581,Advice How-To and Miscellaneous,2022-01-16,109
94,PRINCIPLES FOR DEALING WITH THE CHANGING WORLD ORDER,Ray Dalio,Avid Reader,1982160276,9781982160272,Advice How-To and Miscellaneous,2022-01-16,5
95,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2022-01-16,234
96,THE PIONEER WOMAN COOKS--SUPER EASY!,Ree Drummond,Morrow,0062962760,9780062962768,Advice How-To and Miscellaneous,2022-01-16,11
97,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2022-01-16,249
98,SALT FAT ACID HEAT,Samin Nosrat.,Simon & Schuster,1476753830,9781476753836,Advice How-To and Miscellaneous,2022-01-16,49
99,SKINNYTASTE AIR FRYER DINNERS,Gina Homolka with Heather K. Jones,Clarkson Potter,0593235592,9780593235591,Advice How-To and Miscellaneous,2022-01-16,2
100,STACEY’S EXTRAORDINARY WORDS,Stacey Abrams.,Balzer + Bray,0063209470,9780063209473,Picture Books,2022-01-16,1
101,THE 1619 PROJECT: BORN ON THE WATER,Nikole Hannah-Jones and Renée Watson.,Kokila,0593307356,9780593307359,Picture Books,2022-01-16,4
102,CHANGE SINGS,Amanda Gorman.,Viking,0593203224,9780593203224,Picture Books,2022-01-16,13
103,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2022-01-16,339
104,THE SMART COOKIE,Jory John.,Harper,0063045400,9780063045408,Picture Books,2022-01-16,5
105,"AARON SLATER, ILLUSTRATOR",Andrea Beaty.,Abrams,1419753967,9781419753961,Picture Books,2022-01-16,6
106,AN ELEPHANT AND PIGGIE BIGGIE! VOL. 4,Mo Willems,Hyperion,1368071120,9781368071123,Picture Books,2022-01-16,6
107,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2022-01-16,321
108,MAKE YOUR BED WITH SKIPPER THE SEAL,William H. McRaven.,"Little, Brown",0316592358,9780316592352,Picture Books,2022-01-16,2
109,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2022-01-16,290
110,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419749153,9781419749155,Series Books,2022-01-16,668
111,HARRY POTTER,J.K. Rowling,Scholastic,1338716530,9781338716535,Series Books,2022-01-16,667
112,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,Delacorte,1984896393,9781984896391,Series Books,2022-01-16,14
113,THRONE OF GLASS,Sarah J. Maas,Bloomsbury,None,9781547608553,Series Books,2022-01-16,30
114,FOLK OF THE AIR,Holly Black,"Little, Brown",031631031X,9780316310314,Series Books,2022-01-16,11
115,AN EMBER IN THE ASHES,Sabaa Tahir,Razorbill,0448494558,9780448494555,Series Books,2022-01-16,3
116,A TWISTED TALE,Liz Braswell,Disney-Hyperion,1368063829,9781368063821,Series Books,2022-01-16,11
117,SHADOW AND BONE TRILOGY,Leigh Bardugo,Square Fish,1250027438,9781250027436,Series Books,2022-01-16,33
118,SERPENT & DOVE,Shel Mahurin,HarperTeen,0063038935,9780063038936,Series Books,2022-01-16,2
119,WINGS OF FIRE,Tui T. Sutherland,Scholastic,0545349230,9780545349239,Series Books,2022-01-16,147
120,HERE'S TO US,Becky Albertalli and Adam Silvera,Quill Tree,0063071630,9780063071636,Young Adult Hardcover,2022-01-16,1
121,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2022-01-16,205
122,YOU'LL BE THE DEATH OF ME,Karen M. McManus,Delacorte,0593175867,9780593175866,Young Adult Hardcover,2022-01-16,5
123,THESE VIOLENT DELIGHTS,Chloe Gong,Margaret K. McElderry,1534457690,9781534457690,Young Adult Hardcover,2022-01-16,32
124,OUR VIOLENT ENDS,Chloe Gong,Margaret K. McElderry,None,9781665915892,Young Adult Hardcover,2022-01-16,7
125,THE HAWTHORNE LEGACY,Jennifer Lynn Barnes,"Little, Brown",0759557632,9780759557635,Young Adult Hardcover,2022-01-16,17
126,GILDED,Marissa Meyer,Feiwel & Friends,1250618843,9781250618849,Young Adult Hardcover,2022-01-16,9
127,ARISTOTLE AND DANTE DIVE INTO THE WATERS OF THE WORLD,Benjamin Alire Saenz,Simon & Schuster,153449619X,9781534496194,Young Adult Hardcover,2022-01-16,8
128,SKIN OF THE SEA,Natasha Bowen,Random House,None,9780593565056,Young Adult Hardcover,2022-01-16,2
129,IRON WIDOW,Xiran Jay Zhao,Penguin Teen,0735269939,9780735269934,Young Adult Hardcover,2022-01-16,13
130,WISH YOU WERE HERE,Jodi Picoult,Ballantine,1984818414,9781984818416,Combined Print and E-Book Fiction,2021-12-19,1
131,LEVIATHAN FALLS,James S.A. Corey,Orbit,0316332933,9780316332934,Combined Print and E-Book Fiction,2021-12-19,1
132,GO TELL THE BEES THAT I AM GONE,Diana Gabaldon,Delacorte,1101885688,9781101885680,Combined Print and E-Book Fiction,2021-12-19,2
133,AUTOPSY,Patricia Cornwell,Morrow,0063112221,9780063112223,Combined Print and E-Book Fiction,2021-12-19,1
134,THE JUDGE'S LIST,John Grisham,Doubleday,0385546025,9780385546027,Combined Print and E-Book Fiction,2021-12-19,7
135,THE LINCOLN HIGHWAY,Amor Towles,Viking,0735222355,9780735222359,Combined Print and E-Book Fiction,2021-12-19,9
136,FEAR NO EVIL,James Patterson,"Little, Brown",0316499145,9780316499149,Combined Print and E-Book Fiction,2021-12-19,2
137,THE WISH,Nicholas Sparks,Grand Central,1538728621,9781538728628,Combined Print and E-Book Fiction,2021-12-19,10
138,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Combined Print and E-Book Fiction,2021-12-19,25
139,THE STRANGER IN THE LIFEBOAT,Mitch Albom,Harper,006288834X,9780062888341,Combined Print and E-Book Fiction,2021-12-19,5
140,THE DARK HOURS,Michael Connelly,"Little, Brown",0316485640,9780316485647,Combined Print and E-Book Fiction,2021-12-19,4
141,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Combined Print and E-Book Fiction,2021-12-19,23
142,MERCY,David Baldacci,Grand Central,153871972X,9781538719725,Combined Print and E-Book Fiction,2021-12-19,3
143,THE BECOMING,Nora Roberts,St. Martin's,125027270X,9781250272706,Combined Print and E-Book Fiction,2021-12-19,2
144,CLOUD CUCKOO LAND,Anthony Doerr,Scribner,1982168439,9781982168438,Combined Print and E-Book Fiction,2021-12-19,8
145,THE 1619 PROJECT,"edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",One World,0593230574,9780593230572,Combined Print and E-Book Nonfiction,2021-12-19,3
146,THE STORYTELLER,Dave Grohl,Dey Street,0063076098,9780063076099,Combined Print and E-Book Nonfiction,2021-12-19,9
147,ALL AMERICAN CHRISTMAS,Rachel Campos-Duffy and Sean Duffy,Broadside,0063046644,9780063046641,Combined Print and E-Book Nonfiction,2021-12-19,3
148,ALL ABOUT ME!,Mel Brooks,Ballantine,059315911X,9780593159118,Combined Print and E-Book Nonfiction,2021-12-19,1
149,WILL,Will Smith with Mark Manson,Penguin Press,1984877925,9781984877925,Combined Print and E-Book Nonfiction,2021-12-19,4
150,THE LYRICS: 1956 TO THE PRESENT,Paul McCartney,Liveright,163149256X,9781631492563,Combined Print and E-Book Nonfiction,2021-12-19,5
151,THE REAL ANTHONY FAUCI,Robert F. Kennedy Jr,Skyhorse,1510766804,9781510766808,Combined Print and E-Book Nonfiction,2021-12-19,3
152,THE PRESIDENT AND THE FREEDOM FIGHTER,Brian Kilmeade,Sentinel,0525540571,9780525540571,Combined Print and E-Book Nonfiction,2021-12-19,5
153,THE BEATLES: GET BACK,the Beatles,Callaway,0935112960,9780935112962,Combined Print and E-Book Nonfiction,2021-12-19,4
154,TASTE,Stanley Tucci,Gallery,1982168013,9781982168018,Combined Print and E-Book Nonfiction,2021-12-19,8
155,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Combined Print and E-Book Nonfiction,2021-12-19,67
156,THESE PRECIOUS DAYS,Ann Patchett,Harper,0063092786,9780063092785,Combined Print and E-Book Nonfiction,2021-12-19,2
157,WELCOME TO DUNDER MIFFLIN,Brian Baumgartner and Ben Silverman,Custom House,0063082195,9780063082199,Combined Print and E-Book Nonfiction,2021-12-19,3
158,BETRAYAL,Jonathan Karl,Dutton,059318632X,9780593186329,Combined Print and E-Book Nonfiction,2021-12-19,3
159,RENEGADES,Barack Obama and Bruce Springsteen,Crown,0593236319,9780593236314,Combined Print and E-Book Nonfiction,2021-12-19,5
160,GO TELL THE BEES THAT I AM GONE,Diana Gabaldon,Delacorte,1101885688,9781101885680,Hardcover Fiction,2021-12-19,2
161,WISH YOU WERE HERE,Jodi Picoult,Ballantine,1984818414,9781984818416,Hardcover Fiction,2021-12-19,1
162,THE JUDGE'S LIST,John Grisham,Doubleday,0385546025,9780385546027,Hardcover Fiction,2021-12-19,7
163,THE STRANGER IN THE LIFEBOAT,Mitch Albom,Harper,006288834X,9780062888341,Hardcover Fiction,2021-12-19,5
164,THE WISH,Nicholas Sparks,Grand Central,1538728621,9781538728628,Hardcover Fiction,2021-12-19,10
165,THE LINCOLN HIGHWAY,Amor Towles,Viking,0735222355,9780735222359,Hardcover Fiction,2021-12-19,9
166,FEAR NO EVIL,James Patterson,"Little, Brown",0316499145,9780316499149,Hardcover Fiction,2021-12-19,2
167,AUTOPSY,Patricia Cornwell,Morrow,0063112191,9780063112193,Hardcover Fiction,2021-12-19,1
168,LEVIATHAN FALLS,James S.A. Corey,Orbit,0316332917,9780316332910,Hardcover Fiction,2021-12-19,1
169,CLOUD CUCKOO LAND,Anthony Doerr,Scribner,1982168439,9781982168438,Hardcover Fiction,2021-12-19,10
170,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Hardcover Fiction,2021-12-19,52
171,THE DARK HOURS,Michael Connelly,"Little, Brown",0316485640,9780316485647,Hardcover Fiction,2021-12-19,4
172,MERCY,David Baldacci,Grand Central,153871972X,9781538719725,Hardcover Fiction,2021-12-19,3
173,THE BECOMING,Nora Roberts,St. Martin's,125027270X,9781250272706,Hardcover Fiction,2021-12-19,2
174,STATE OF TERROR,Hillary Rodham Clinton and Louise Penny,"Simon & Schuster, St. Martin's",198217367X,9781982173678,Hardcover Fiction,2021-12-19,7
175,THE 1619 PROJECT,"edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",One World,0593230574,9780593230572,Hardcover Nonfiction,2021-12-19,3
176,THE STORYTELLER,Dave Grohl,Dey Street,0063076098,9780063076099,Hardcover Nonfiction,2021-12-19,9
177,ALL AMERICAN CHRISTMAS,Rachel Campos-Duffy and Sean Duffy,Broadside,0063046644,9780063046641,Hardcover Nonfiction,2021-12-19,3
178,WILL,Will Smith with Mark Manson,Penguin Press,1984877925,9781984877925,Hardcover Nonfiction,2021-12-19,4
179,THE LYRICS: 1956 TO THE PRESENT,Paul McCartney,Liveright,163149256X,9781631492563,Hardcover Nonfiction,2021-12-19,5
180,ALL ABOUT ME!,Mel Brooks,Ballantine,059315911X,9780593159118,Hardcover Nonfiction,2021-12-19,1
181,THE REAL ANTHONY FAUCI,Robert F. Kennedy Jr,Skyhorse,1510766804,9781510766808,Hardcover Nonfiction,2021-12-19,3
182,THE PRESIDENT AND THE FREEDOM FIGHTER,Brian Kilmeade,Sentinel,0525540571,9780525540571,Hardcover Nonfiction,2021-12-19,5
183,THE BEATLES: GET BACK,the Beatles,Callaway,0935112960,9780935112962,Hardcover Nonfiction,2021-12-19,5
184,TASTE,Stanley Tucci,Gallery,1982168013,9781982168018,Hardcover Nonfiction,2021-12-19,9
185,THESE PRECIOUS DAYS,Ann Patchett,Harper,0063092786,9780063092785,Hardcover Nonfiction,2021-12-19,2
186,WELCOME TO DUNDER MIFFLIN,Brian Baumgartner and Ben Silverman,Custom House,0063082195,9780063082199,Hardcover Nonfiction,2021-12-19,3
187,RENEGADES,Barack Obama and Bruce Springsteen,Crown,0593236319,9780593236314,Hardcover Nonfiction,2021-12-19,6
188,BETRAYAL,Jonathan Karl,Dutton,059318632X,9780593186329,Hardcover Nonfiction,2021-12-19,3
189,AMERICAN MARXISM,Mark R. Levin,Threshold Editions,150113597X,9781501135972,Hardcover Nonfiction,2021-12-19,18
190,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Trade Fiction Paperback,2021-12-19,31
191,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Trade Fiction Paperback,2021-12-19,39
192,THE SONG OF ACHILLES,Madeline Miller,Ecco,0062060627,9780062060624,Trade Fiction Paperback,2021-12-19,59
193,THE LOVE HYPOTHESIS,Ali Hazelwood,Berkley,0593336828,9780593336823,Trade Fiction Paperback,2021-12-19,11
194,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Trade Fiction Paperback,2021-12-19,19
195,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Trade Fiction Paperback,2021-12-19,36
196,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Trade Fiction Paperback,2021-12-19,30
197,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Trade Fiction Paperback,2021-12-19,17
198,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Trade Fiction Paperback,2021-12-19,5
199,MILK AND HONEY,Rupi Kaur,Andrews McMeel,144947425X,9781449474256,Trade Fiction Paperback,2021-12-19,187
200,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1501173219,9781501173219,Trade Fiction Paperback,2021-12-19,91
201,CIRCE,Madeline Miller,Back Bay,0316556327,9780316556323,Trade Fiction Paperback,2021-12-19,70
202,THE ANOMALY,Hervé Le Tellier,Other,1635421691,9781635421699,Trade Fiction Paperback,2021-12-19,1
203,HOME BODY,Rupi Kaur,Andrews McMeel,1449486800,9781449486808,Trade Fiction Paperback,2021-12-19,28
204,THE HOUSE IN THE CERULEAN SEA,T.J. Klune,Tor,1250217318,9781250217318,Trade Fiction Paperback,2021-12-19,8
205,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2021-12-19,163
206,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Paperback Nonfiction,2021-12-19,86
207,THE HOUSE OF GUCCI,Sara G. Forden,Custom House,0063159988,9780063159983,Paperback Nonfiction,2021-12-19,6
208,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2021-12-19,173
209,TALKING TO STRANGERS,Malcolm Gladwell,Back Bay,0316299227,9780316299220,Paperback Nonfiction,2021-12-19,10
210,THE LAST DAYS OF JOHN LENNON,James Patterson with Casey Sherman and Dave Wedge,Grand Central,1538753030,9781538753033,Paperback Nonfiction,2021-12-19,10
211,ELEANOR,David Michaelis,Simon & Schuster,1439192049,9781439192047,Paperback Nonfiction,2021-12-19,7
212,THE DRESSMAKERS OF AUSCHWITZ,Lucy Adlington,Harper,0063030934,9780063030930,Paperback Nonfiction,2021-12-19,12
213,THE BEST OF ME,David Sedaris,Back Bay/Little Brown,0316242403,9780316242400,Paperback Nonfiction,2021-12-19,12
214,THE GREATEST BEER RUN EVER,John “Chick” Donohue and J.T. Molloy,Morrow,0062995472,9780062995476,Paperback Nonfiction,2021-12-19,9
